,0
manner,0.005334517127972311
rich,0.00983414215044676
awesome,0.0065807796020737695
give_sense,0.008459678721748113
ultimate,0.005811089898454046
extraordinary,0.009056804003731779
link,0.006744351398865439
exceptional,0.006309939256380957
resilience,0.007147533642643808
take_off,0.006452682865471752
lender,0.010312951046454423
dramatic,0.004683305033226107
reaction,0.006109634213686878
come_out_of,0.01051962111854481
contribute,0.00949059099171459
immediately,0.006182800846256753
magnitude,0.005028388175762328
spending,0.007628563301681475
pay_down,0.007801036986619118
circumstance,0.005648718703415753
household,0.005647563909496359
expire,0.004376916174128475
favorable,0.007818641838107173
expose,0.0034668194962583386
adverse,0.006301095640153442
unlike,0.003920584259138865
mobilize,0.005488800871734695
enjoy,0.009206555694130075
rather_than,0.005640741632172846
color,0.00997106980491267
flat,0.012838005603096456
rebound,0.007291147691416221
usual,0.006979339582204276
auto_business,0.008422434028311205
put_up,0.005982235657768341
behind,0.008103090760006796
mountain,0.010968288800265829
spike,0.005938132222926357
go_down,0.004712159244779736
bizarre,0.007702244598161292
unemployment,0.00992929241238979
avoid,0.007084478659329296
virus,0.009705788365061726
unusual,0.004666568924033018
interestingly,0.00376597259454845
exit,0.009936380755533469
usually,0.0071893370782278344
none,0.006530001499694842
bad,0.009674488994331557
suppose,0.004194566602484294
comp,0.014119449126534272
shrink,0.006450235902940809
mention_earlier,0.008185446661159676
customer_acquisition,0.006984220648278958
pursue,0.005989228210496809
a_bit_of,0.009443107554251136
toward,0.008916602999891471
binary,0.00505470742790378
mostly,0.009802909826686176
signal,0.0070507360616747445
pickup,0.0036520341091050186
domestic,0.006766628079304237
intermediate,0.007600435942455075
time_frame,0.009233770749722873
original,0.008369486356931011
selection,0.003869339548947158
tighter,0.004615071863040081
reflection,0.005434281933970332
onset,0.005301066622062554
attach,0.004545237690301987
backdrop,0.009967156181838965
framework,0.005587720528171039
realistic,0.006056594795879716
essentially,0.010996637724469443
capitalize,0.0098532158860361
projection,0.005779752419231768
proceed,0.0050347549405827296
destination,0.00742384639914608
chunk,0.00577985712897912
bank,0.013287118455125792
middle,0.008394713925583587
longer_term,0.007258489774108685
deposit,0.015501114520946317
hybrid_model,0.0032905668655266365
banking,0.00629770800594077
distribution,0.009837450561856562
strongly,0.005498935683966926
bright,0.006217735781670419
manufacturer,0.005482199136416012
somewhat,0.008272990902144851
traction,0.006780070232382581
underwrite,0.006396892157769899
consumer_side,0.0050373557283115945
beneficial,0.004226196914312326
outsized,0.005266880255662216
capital_return,0.005608727434736314
minimum,0.005614377448473035
input,0.005611492200615042
buffer,0.006453344360999008
prevent,0.004835197282432406
share_repurchase,0.010550009743432565
remainder,0.004722454464952146
desire,0.006337955554499681
resume,0.005470852928102943
permit,0.007982876162479936
central,0.007978553018797402
thesis,0.004395600454599482
bar,0.004770568698493633
historical,0.0070555599384126
federal,0.005733128195800974
volatility,0.00575790059888502
lack,0.004702554809188486
certainty,0.006399789157480508
shorter,0.005238286911469787
separation,0.0035288925363011377
timely,0.0057922547167769765
pure-play,0.004443460933016976
underway,0.006142179505666271
business_operate_system,0.004887807026318674
reinforce,0.006555019441067513
margin_improvement,0.0074667172588079485
reinvest,0.006768895438424723
heavy,0.005622422042100944
reinvestment,0.004372961296113594
balanced,0.005913437230587886
discrete,0.0035755477390714595
mid,0.006287717799566819
credibility,0.0049904967437799505
proven,0.0036739623256606298
ipo,0.0051398030599860214
diversity,0.004629250582422714
powerful,0.011365012286379414
market-leading,0.0032108470484673566
sustainability,0.008840460922040194
intent,0.005866777843117984
curve,0.007585088318139432
climate_change,0.002908992365644664
favor,0.005330742301021309
commit,0.01074843215577869
seek,0.004591414284950189
exact,0.005335022149814641
cut,0.0057074056831890405
embed,0.004011081077962766
impossible,0.003412626660170239
evolution,0.007868714480586483
diversified,0.0055865244375268965
revenue_stream,0.004387948636743567
gross,0.01003628709993261
business_strategy,0.003385954896382504
testament,0.004583475420643788
megatrend,0.003999114839715278
human,0.00941418486928672
greenhouse_gas_emission,0.005332153119620371
planet,0.0033002885673027735
absorb,0.004656211806602981
residential,0.006186346173669458
safely,0.003901756412644031
suite,0.004639001538072949
best-in-class,0.005615717495595937
ownership,0.01186986531727123
chart,0.003582933896127111
aggressive,0.007503318270485898
